0,0,0
2000,0,0
2000,-2000,0
0,-2000,0
0,-4000,0
2000,-4000,0
2000,-6000,0
0,-6000,0
0,-8000,0
2000,-8000,0
2000,-10000,0
0,-10000,0
0,-12000,0
2000,-12000,0
2000,-14000,0
0,-14000,0
4000,0,0
6000,0,0
6000,-2000,0
4000,-2000,0
4000,-12000,0
6000,-12000,0
6000,-14000,0
4000,-14000,0
8000,0,0
10000,0,0
10000,-2000,0
8000,-2000,0
8000,-12000,0
10000,-12000,0
10000,-14000,0
8000,-14000,0
12000,0,0
14000,0,0
14000,-2000,0
12000,-2000,0
12000,-4000,0
14000,-4000,0
14000,-6000,0
12000,-6000,0
12000,-8000,0
14000,-8000,0
14000,-10000,0
12000,-10000,0
12000,-12000,0
14000,-12000,0
14000,-14000,0
12000,-14000,0
0,-14150,-150
2000,-14150,-150
2000,-14150,-2150
0,-14150,-2150
4000,-14150,-150
6000,-14150,-150
6000,-14150,-2150
4000,-14150,-2150
8000,-14150,-150
10000,-14150,-150
10000,-14150,-2150
8000,-14150,-2150
12000,-14150,-150
14000,-14150,-150
14000,-14150,-2150
12000,-14150,-2150
2992.5757780277027,-5943.150893169464,3634.5195992856893
4995.261937194452,-6032.053479136646,3573.4890755572615
4945.006961095819,-5721.527875657952,1761.4738959395368
2920.632716555513,-5535.438239791935,1720.6956004321755
4026.4506591223035,-5033.08519766455,805.884345760749
